Time,Susceptible,Exposed,Infectious,Recovered
5.5500,0.7984,0.1022,0.0403,0.0591
5.5600,0.7982,0.1024,0.0403,0.0592
5.5700,0.7979,0.1025,0.0403,0.0593
5.5800,0.7977,0.1026,0.0403,0.0594
5.5900,0.7975,0.1027,0.0403,0.0595
5.6000,0.7972,0.1028,0.0404,0.0596
5.6100,0.7970,0.1029,0.0404,0.0597
5.6200,0.7967,0.1030,0.0404,0.0598
5.6300,0.7965,0.1031,0.0404,0.0599
5.6400,0.7963,0.1033,0.0404,0.0600
5.6500,0.7960,0.1034,0.0405,0.0601
5.6600,0.7958,0.1035,0.0405,0.0602
5.6700,0.7955,0.1036,0.0405,0.0603
5.6800,0.7953,0.1037,0.0405,0.0605
5.6900,0.7951,0.1038,0.0406,0.0606
5.7000,0.7948,0.1039,0.0406,0.0607
5.7100,0.7946,0.1040,0.0406,0.0608
5.7200,0.7943,0.1042,0.0406,0.0609
5.7300,0.7941,0.1043,0.0407,0.0610
5.7400,0.7939,0.1044,0.0407,0.0611
5.7500,0.7936,0.1045,0.0407,0.0612
5.7600,0.7934,0.1046,0.0407,0.0613
5.7700,0.7931,0.1047,0.0407,0.0614
5.7800,0.7929,0.1048,0.0408,0.0615
5.7900,0.7926,0.1049,0.0408,0.0616
5.8000,0.7924,0.1051,0.0408,0.0617
5.8100,0.7922,0.1052,0.0408,0.0618
5.8200,0.7919,0.1053,0.0409,0.0619
5.8300,0.7917,0.1054,0.0409,0.0620
5.8400,0.7914,0.1055,0.0409,0.0621
5.8500,0.7912,0.1056,0.0409,0.0622
5.8600,0.7910,0.1057,0.0410,0.0623
5.8700,0.7907,0.1058,0.0410,0.0625
5.8800,0.7905,0.1060,0.0410,0.0626
5.8900,0.7902,0.1061,0.0410,0.0627
5.9000,0.7900,0.1062,0.0411,0.0628
5.9100,0.7898,0.1063,0.0411,0.0629
5.9200,0.7895,0.1064,0.0411,0.0630
5.9300,0.7893,0.1065,0.0411,0.0631
5.9400,0.7890,0.1066,0.0411,0.0632
5.9500,0.7888,0.1067,0.0412,0.0633
5.9600,0.7885,0.1068,0.0412,0.0634
5.9700,0.7883,0.1070,0.0412,0.0635
5.9800,0.7881,0.1071,0.0412,0.0636
5.9900,0.7878,0.1072,0.0413,0.0637
6.0000,0.7876,0.1073,0.0413,0.0638
6.0100,0.7873,0.1074,0.0413,0.0639
6.0200,0.7871,0.1075,0.0413,0.0640
6.0300,0.7869,0.1076,0.0414,0.0642
6.0400,0.7866,0.1077,0.0414,0.0643
6.0500,0.7864,0.1078,0.0414,0.0644
6.0600,0.7861,0.1080,0.0414,0.0645
6.0700,0.7859,0.1081,0.0415,0.0646
6.0800,0.7856,0.1082,0.0415,0.0647
6.0900,0.7854,0.1083,0.0415,0.0648
6.1000,0.7852,0.1084,0.0415,0.0649
6.1100,0.7849,0.1085,0.0416,0.0650
6.1200,0.7847,0.1086,0.0416,0.0651
6.1300,0.7844,0.1087,0.0416,0.0652
6.1400,0.7842,0.1088,0.0416,0.0653
6.1500,0.7839,0.1089,0.0417,0.0654
6.1600,0.7837,0.1091,0.0417,0.0655
6.1700,0.7835,0.1092,0.0417,0.0656
6.1800,0.7832,0.1093,0.0417,0.0658
6.1900,0.7830,0.1094,0.0418,0.0659
6.2000,0.7827,0.1095,0.0418,0.0660
6.2100,0.7825,0.1096,0.0418,0.0661
6.2200,0.7822,0.1097,0.0419,0.0662
6.2300,0.7820,0.1098,0.0419,0.0663
6.2400,0.7818,0.1099,0.0419,0.0664
6.2500,0.7815,0.1100,0.0419,0.0665
6.2600,0.7813,0.1102,0.0420,0.0666
6.2700,0.7810,0.1103,0.0420,0.0667
6.2800,0.7808,0.1104,0.0420,0.0668
6.2900,0.7805,0.1105,0.0420,0.0669
6.3000,0.7803,0.1106,0.0421,0.0670
6.3100,0.7801,0.1107,0.0421,0.0671
6.3200,0.7798,0.1108,0.0421,0.0673
6.3300,0.7796,0.1109,0.0421,0.0674
6.3400,0.7793,0.1110,0.0422,0.0675
6.3500,0.7791,0.1111,0.0422,0.0676
6.3600,0.7788,0.1113,0.0422,0.0677
6.3700,0.7786,0.1114,0.0422,0.0678
6.3800,0.7784,0.1115,0.0423,0.0679
6.3900,0.7781,0.1116,0.0423,0.0680
6.4000,0.7779,0.1117,0.0423,0.0681
6.4100,0.7776,0.1118,0.0424,0.0682
6.4200,0.7774,0.1119,0.0424,0.0683
6.4300,0.7771,0.1120,0.0424,0.0684
6.4400,0.7769,0.1121,0.0424,0.0685
6.4500,0.7766,0.1122,0.0425,0.0687
6.4600,0.7764,0.1123,0.0425,0.0688
6.4700,0.7762,0.1125,0.0425,0.0689
6.4800,0.7759,0.1126,0.0425,0.0690
6.4900,0.7757,0.1127,0.0426,0.0691
6.5000,0.7754,0.1128,0.0426,0.0692
6.5100,0.7752,0.1129,0.0426,0.0693
6.5200,0.7749,0.1130,0.0427,0.0694
6.5300,0.7747,0.1131,0.0427,0.0695
6.5400,0.7744,0.1132,0.0427,0.0696
6.5500,0.7742,0.1133,0.0427,0.0697
6.5600,0.7739,0.1134,0.0428,0.0698
6.5700,0.7737,0.1135,0.0428,0.0700
6.5800,0.7735,0.1137,0.0428,0.0701
6.5900,0.7732,0.1138,0.0429,0.0702
6.6000,0.7730,0.1139,0.0429,0.0703
6.6100,0.7727,0.1140,0.0429,0.0704
6.6200,0.7725,0.1141,0.0429,0.0705
6.6300,0.7722,0.1142,0.0430,0.0706
6.6400,0.7720,0.1143,0.0430,0.0707
6.6500,0.7717,0.1144,0.0430,0.0708
6.6600,0.7715,0.1145,0.0431,0.0709
6.6700,0.7712,0.1146,0.0431,0.0710
6.6800,0.7710,0.1147,0.0431,0.0712
6.6900,0.7708,0.1148,0.0431,0.0713
6.7000,0.7705,0.1150,0.0432,0.0714
6.7100,0.7703,0.1151,0.0432,0.0715
6.7200,0.7700,0.1152,0.0432,0.0716
6.7300,0.7698,0.1153,0.0433,0.0717
6.7400,0.7695,0.1154,0.0433,0.0718
6.7500,0.7693,0.1155,0.0433,0.0719
6.7600,0.7690,0.1156,0.0433,0.0720
6.7700,0.7688,0.1157,0.0434,0.0721
6.7800,0.7685,0.1158,0.0434,0.0723
6.7900,0.7683,0.1159,0.0434,0.0724
6.8000,0.7680,0.1160,0.0435,0.0725
6.8100,0.7678,0.1161,0.0435,0.0726
6.8200,0.7675,0.1163,0.0435,0.0727
6.8300,0.7673,0.1164,0.0435,0.0728
6.8400,0.7671,0.1165,0.0436,0.0729
6.8500,0.7668,0.1166,0.0436,0.0730
6.8600,0.7666,0.1167,0.0436,0.0731
6.8700,0.7663,0.1168,0.0437,0.0732
6.8800,0.7661,0.1169,0.0437,0.0734
6.8900,0.7658,0.1170,0.0437,0.0735
6.9000,0.7656,0.1171,0.0437,0.0736
6.9100,0.7653,0.1172,0.0438,0.0737
6.9200,0.7651,0.1173,0.0438,0.0738
6.9300,0.7648,0.1174,0.0438,0.0739
6.9400,0.7646,0.1175,0.0439,0.0740
6.9500,0.7643,0.1177,0.0439,0.0741
6.9600,0.7641,0.1178,0.0439,0.0742
6.9700,0.7638,0.1179,0.0440,0.0743
6.9800,0.7636,0.1180,0.0440,0.0745
6.9900,0.7633,0.1181,0.0440,0.0746
7.0000,0.7631,0.1182,0.0440,0.0747
7.0100,0.7628,0.1183,0.0441,0.0748
7.0200,0.7626,0.1184,0.0441,0.0749
7.0300,0.7623,0.1185,0.0441,0.0750
7.0400,0.7621,0.1186,0.0442,0.0751
7.0500,0.7618,0.1187,0.0442,0.0752
7.0600,0.7616,0.1188,0.0442,0.0753
7.0700,0.7613,0.1189,0.0443,0.0755
7.0800,0.7611,0.1190,0.0443,0.0756
7.0900,0.7608,0.1192,0.0443,0.0757
7.1000,0.7606,0.1193,0.0443,0.0758
7.1100,0.7603,0.1194,0.0444,0.0759
7.1200,0.7601,0.1195,0.0444,0.0760
7.1300,0.7599,0.1196,0.0444,0.0761
7.1400,0.7596,0.1197,0.0445,0.0762
7.1500,0.7594,0.1198,0.0445,0.0764
7.1600,0.7591,0.1199,0.0445,0.0765
7.1700,0.7589,0.1200,0.0446,0.0766
7.1800,0.7586,0.1201,0.0446,0.0767
7.1900,0.7584,0.1202,0.0446,0.0768
7.2000,0.7581,0.1203,0.0447,0.0769
7.2100,0.7579,0.1204,0.0447,0.0770
7.2200,0.7576,0.1205,0.0447,0.0771
7.2300,0.7574,0.1207,0.0447,0.0772
7.2400,0.7571,0.1208,0.0448,0.0774
7.2500,0.7569,0.1209,0.0448,0.0775
7.2600,0.7566,0.1210,0.0448,0.0776
7.2700,0.7564,0.1211,0.0449,0.0777
7.2800,0.7561,0.1212,0.0449,0.0778
7.2900,0.7559,0.1213,0.0449,0.0779
7.3000,0.7556,0.1214,0.0450,0.0780
7.3100,0.7554,0.1215,0.0450,0.0781
7.3200,0.7551,0.1216,0.0450,0.0783
7.3300,0.7548,0.1217,0.0451,0.0784
7.3400,0.7546,0.1218,0.0451,0.0785
7.3500,0.7543,0.1219,0.0451,0.0786
7.3600,0.7541,0.1220,0.0452,0.0787
7.3700,0.7538,0.1221,0.0452,0.0788
7.3800,0.7536,0.1222,0.0452,0.0789
7.3900,0.7533,0.1224,0.0453,0.0790
7.4000,0.7531,0.1225,0.0453,0.0792
7.4100,0.7528,0.1226,0.0453,0.0793
7.4200,0.7526,0.1227,0.0453,0.0794
7.4300,0.7523,0.1228,0.0454,0.0795
7.4400,0.7521,0.1229,0.0454,0.0796
7.4500,0.7518,0.1230,0.0454,0.0797
7.4600,0.7516,0.1231,0.0455,0.0798
7.4700,0.7513,0.1232,0.0455,0.0800
7.4800,0.7511,0.1233,0.0455,0.0801
7.4900,0.7508,0.1234,0.0456,0.0802
7.5000,0.7506,0.1235,0.0456,0.0803
7.5100,0.7503,0.1236,0.0456,0.0804
7.5200,0.7501,0.1237,0.0457,0.0805
7.5300,0.7498,0.1238,0.0457,0.0806
7.5400,0.7496,0.1239,0.0457,0.0808
7.5500,0.7493,0.1241,0.0458,0.0809
7.5600,0.7491,0.1242,0.0458,0.0810
7.5700,0.7488,0.1243,0.0458,0.0811
7.5800,0.7486,0.1244,0.0459,0.0812
7.5900,0.7483,0.1245,0.0459,0.0813
7.6000,0.7480,0.1246,0.0459,0.0814
7.6100,0.7478,0.1247,0.0460,0.0816
7.6200,0.7475,0.1248,0.0460,0.0817
7.6300,0.7473,0.1249,0.0460,0.0818
7.6400,0.7470,0.1250,0.0461,0.0819
7.6500,0.7468,0.1251,0.0461,0.0820
7.6600,0.7465,0.1252,0.0461,0.0821
7.6700,0.7463,0.1253,0.0462,0.0822
7.6800,0.7460,0.1254,0.0462,0.0824
7.6900,0.7458,0.1255,0.0462,0.0825
7.7000,0.7455,0.1256,0.0463,0.0826
7.7100,0.7453,0.1257,0.0463,0.0827
7.7200,0.7450,0.1259,0.0463,0.0828
7.7300,0.7448,0.1260,0.0464,0.0829
7.7400,0.7445,0.1261,0.0464,0.0830
7.7500,0.7442,0.1262,0.0464,0.0832
7.7600,0.7440,0.1263,0.0465,0.0833
7.7700,0.7437,0.1264,0.0465,0.0834
7.7800,0.7435,0.1265,0.0465,0.0835
7.7900,0.7432,0.1266,0.0466,0.0836
7.8000,0.7430,0.1267,0.0466,0.0837
7.8100,0.7427,0.1268,0.0466,0.0838
7.8200,0.7425,0.1269,0.0467,0.0840
7.8300,0.7422,0.1270,0.0467,0.0841
7.8400,0.7420,0.1271,0.0467,0.0842
7.8500,0.7417,0.1272,0.0468,0.0843
7.8600,0.7414,0.1273,0.0468,0.0844
7.8700,0.7412,0.1274,0.0468,0.0845
7.8800,0.7409,0.1275,0.0469,0.0847
7.8900,0.7407,0.1277,0.0469,0.0848
7.9000,0.7404,0.1278,0.0469,0.0849
7.9100,0.7402,0.1279,0.0470,0.0850
7.9200,0.7399,0.1280,0.0470,0.0851
7.9300,0.7397,0.1281,0.0470,0.0852
7.9400,0.7394,0.1282,0.0471,0.0854
7.9500,0.7391,0.1283,0.0471,0.0855
7.9600,0.7389,0.1284,0.0471,0.0856
7.9700,0.7386,0.1285,0.0472,0.0857
7.9800,0.7384,0.1286,0.0472,0.0858
7.9900,0.7381,0.1287,0.0472,0.0859
8.0000,0.7379,0.1288,0.0473,0.0861
8.0100,0.7376,0.1289,0.0473,0.0862
8.0200,0.7374,0.1290,0.0473,0.0863
8.0300,0.7371,0.1291,0.0474,0.0864
8.0400,0.7368,0.1292,0.0474,0.0865
8.0500,0.7366,0.1293,0.0474,0.0866
8.0600,0.7363,0.1294,0.0475,0.0868
8.0700,0.7361,0.1295,0.0475,0.0869
8.0800,0.7358,0.1297,0.0475,0.0870
8.0900,0.7356,0.1298,0.0476,0.0871
8.1000,0.7353,0.1299,0.0476,0.0872
8.1100,0.7350,0.1300,0.0476,0.0873
8.1200,0.7348,0.1301,0.0477,0.0875
8.1300,0.7345,0.1302,0.0477,0.0876
8.1400,0.7343,0.1303,0.0478,0.0877
8.1500,0.7340,0.1304,0.0478,0.0878
8.1600,0.7338,0.1305,0.0478,0.0879
8.1700,0.7335,0.1306,0.0479,0.0880
8.1800,0.7332,0.1307,0.0479,0.0882
8.1900,0.7330,0.1308,0.0479,0.0883
8.2000,0.7327,0.1309,0.0480,0.0884
8.2100,0.7325,0.1310,0.0480,0.0885
8.2200,0.7322,0.1311,0.0480,0.0886
8.2300,0.7320,0.1312,0.0481,0.0888
8.2400,0.7317,0.1313,0.0481,0.0889
8.2500,0.7314,0.1314,0.0481,0.0890
8.2600,0.7312,0.1315,0.0482,0.0891
8.2700,0.7309,0.1316,0.0482,0.0892
8.2800,0.7307,0.1317,0.0482,0.0893
8.2900,0.7304,0.1319,0.0483,0.0895
8.3000,0.7301,0.1320,0.0483,0.0896
8.3100,0.7299,0.1321,0.0483,0.0897
8.3200,0.7296,0.1322,0.0484,0.0898
8.3300,0.7294,0.1323,0.0484,0.0899
8.3400,0.7291,0.1324,0.0485,0.0901
8.3500,0.7289,0.1325,0.0485,0.0902
8.3600,0.7286,0.1326,0.0485,0.0903
8.3700,0.7283,0.1327,0.0486,0.0904
8.3800,0.7281,0.1328,0.0486,0.0905
8.3900,0.7278,0.1329,0.0486,0.0907
8.4000,0.7276,0.1330,0.0487,0.0908
8.4100,0.7273,0.1331,0.0487,0.0909
8.4200,0.7270,0.1332,0.0487,0.0910
8.4300,0.7268,0.1333,0.0488,0.0911
8.4400,0.7265,0.1334,0.0488,0.0912
8.4500,0.7263,0.1335,0.0488,0.0914
8.4600,0.7260,0.1336,0.0489,0.0915
8.4700,0.7257,0.1337,0.0489,0.0916
8.4800,0.7255,0.1338,0.0490,0.0917
8.4900,0.7252,0.1339,0.0490,0.0918
8.5000,0.7250,0.1341,0.0490,0.0920
8.5100,0.7247,0.1342,0.0491,0.0921
8.5200,0.7244,0.1343,0.0491,0.0922
8.5300,0.7242,0.1344,0.0491,0.0923
8.5400,0.7239,0.1345,0.0492,0.0924
8.5500,0.7237,0.1346,0.0492,0.0926
8.5600,0.7234,0.1347,0.0492,0.0927
8.5700,0.7231,0.1348,0.0493,0.0928
8.5800,0.7229,0.1349,0.0493,0.0929
8.5900,0.7226,0.1350,0.0494,0.0930
8.6000,0.7224,0.1351,0.0494,0.0932
8.6100,0.7221,0.1352,0.0494,0.0933
8.6200,0.7218,0.1353,0.0495,0.0934
8.6300,0.7216,0.1354,0.0495,0.0935
8.6400,0.7213,0.1355,0.0495,0.0936
8.6500,0.7210,0.1356,0.0496,0.0938
8.6600,0.7208,0.1357,0.0496,0.0939
8.6700,0.7205,0.1358,0.0496,0.0940
8.6800,0.7203,0.1359,0.0497,0.0941
8.6900,0.7200,0.1360,0.0497,0.0943
8.7000,0.7197,0.1361,0.0498,0.0944
8.7100,0.7195,0.1362,0.0498,0.0945
8.7200,0.7192,0.1363,0.0498,0.0946
8.7300,0.7190,0.1364,0.0499,0.0947
8.7400,0.7187,0.1366,0.0499,0.0949
8.7500,0.7184,0.1367,0.0499,0.0950
8.7600,0.7182,0.1368,0.0500,0.0951
8.7700,0.7179,0.1369,0.0500,0.0952
8.7800,0.7176,0.1370,0.0500,0.0953
8.7900,0.7174,0.1371,0.0501,0.0955
8.8000,0.7171,0.1372,0.0501,0.0956
8.8100,0.7169,0.1373,0.0502,0.0957
8.8200,0.7166,0.1374,0.0502,0.0958
8.8300,0.7163,0.1375,0.0502,0.0960
8.8400,0.7161,0.1376,0.0503,0.0961
8.8500,0.7158,0.1377,0.0503,0.0962
8.8600,0.7155,0.1378,0.0503,0.0963
8.8700,0.7153,0.1379,0.0504,0.0964
8.8800,0.7150,0.1380,0.0504,0.0966
8.8900,0.7147,0.1381,0.0505,0.0967
8.9000,0.7145,0.1382,0.0505,0.0968
8.9100,0.7142,0.1383,0.0505,0.0969
8.9200,0.7140,0.1384,0.0506,0.0971
8.9300,0.7137,0.1385,0.0506,0.0972
8.9400,0.7134,0.1386,0.0506,0.0973
8.9500,0.7132,0.1387,0.0507,0.0974
8.9600,0.7129,0.1388,0.0507,0.0975
8.9700,0.7126,0.1389,0.0508,0.0977
8.9800,0.7124,0.1390,0.0508,0.0978
8.9900,0.7121,0.1392,0.0508,0.0979
9.0000,0.7118,0.1393,0.0509,0.0980
9.0100,0.7116,0.1394,0.0509,0.0982
9.0200,0.7113,0.1395,0.0509,0.0983
9.0300,0.7111,0.1396,0.0510,0.0984
9.0400,0.7108,0.1397,0.0510,0.0985
9.0500,0.7105,0.1398,0.0511,0.0987
9.0600,0.7103,0.1399,0.0511,0.0988
9.0700,0.7100,0.1400,0.0511,0.0989
9.0800,0.7097,0.1401,0.0512,0.0990
9.0900,0.7095,0.1402,0.0512,0.0991
9.1000,0.7092,0.1403,0.0512,0.0993
9.1100,0.7089,0.1404,0.0513,0.0994
9.1200,0.7087,0.1405,0.0513,0.0995
9.1300,0.7084,0.1406,0.0514,0.0996
9.1400,0.7081,0.1407,0.0514,0.0998
9.1500,0.7079,0.1408,0.0514,0.0999
9.1600,0.7076,0.1409,0.0515,0.1000
9.1700,0.7073,0.1410,0.0515,0.1001
9.1800,0.7071,0.1411,0.0515,0.1003
9.1900,0.7068,0.1412,0.0516,0.1004
9.2000,0.7065,0.1413,0.0516,0.1005
9.2100,0.7063,0.1414,0.0517,0.1006
9.2200,0.7060,0.1415,0.0517,0.1008
9.2300,0.7057,0.1416,0.0517,0.1009
9.2400,0.7055,0.1417,0.0518,0.1010
9.2500,0.7052,0.1418,0.0518,0.1011
9.2600,0.7049,0.1419,0.0518,0.1013
9.2700,0.7047,0.1420,0.0519,0.1014
9.2800,0.7044,0.1422,0.0519,0.1015
9.2900,0.7041,0.1423,0.0520,0.1016
9.3000,0.7039,0.1424,0.0520,0.1018
9.3100,0.7036,0.1425,0.0520,0.1019
9.3200,0.7033,0.1426,0.0521,0.1020
9.3300,0.7031,0.1427,0.0521,0.1021
9.3400,0.7028,0.1428,0.0522,0.1023
9.3500,0.7025,0.1429,0.0522,0.1024
9.3600,0.7023,0.1430,0.0522,0.1025
9.3700,0.7020,0.1431,0.0523,0.1026
9.3800,0.7017,0.1432,0.0523,0.1028
9.3900,0.7015,0.1433,0.0523,0.1029
9.4000,0.7012,0.1434,0.0524,0.1030
9.4100,0.7009,0.1435,0.0524,0.1031
9.4200,0.7007,0.1436,0.0525,0.1033
9.4300,0.7004,0.1437,0.0525,0.1034
9.4400,0.7001,0.1438,0.0525,0.1035
9.4500,0.6999,0.1439,0.0526,0.1036
9.4600,0.6996,0.1440,0.0526,0.1038
9.4700,0.6993,0.1441,0.0527,0.1039
9.4800,0.6991,0.1442,0.0527,0.1040
9.4900,0.6988,0.1443,0.0527,0.1041
9.5000,0.6985,0.1444,0.0528,0.1043
9.5100,0.6983,0.1445,0.0528,0.1044
9.5200,0.6980,0.1446,0.0529,0.1045
9.5300,0.6977,0.1447,0.0529,0.1047
9.5400,0.6975,0.1448,0.0529,0.1048
9.5500,0.6972,0.1449,0.0530,0.1049
9.5600,0.6969,0.1450,0.0530,0.1050
9.5700,0.6967,0.1451,0.0530,0.1052
9.5800,0.6964,0.1452,0.0531,0.1053
9.5900,0.6961,0.1453,0.0531,0.1054
9.6000,0.6958,0.1454,0.0532,0.1055
9.6100,0.6956,0.1456,0.0532,0.1057
9.6200,0.6953,0.1457,0.0532,0.1058
9.6300,0.6950,0.1458,0.0533,0.1059
9.6400,0.6948,0.1459,0.0533,0.1060
9.6500,0.6945,0.1460,0.0534,0.1062
9.6600,0.6942,0.1461,0.0534,0.1063
9.6700,0.6940,0.1462,0.0534,0.1064
9.6800,0.6937,0.1463,0.0535,0.1066
9.6900,0.6934,0.1464,0.0535,0.1067
9.7000,0.6932,0.1465,0.0536,0.1068
9.7100,0.6929,0.1466,0.0536,0.1069
9.7200,0.6926,0.1467,0.0536,0.1071
9.7300,0.6923,0.1468,0.0537,0.1072
9.7400,0.6921,0.1469,0.0537,0.1073
9.7500,0.6918,0.1470,0.0538,0.1075
9.7600,0.6915,0.1471,0.0538,0.1076
9.7700,0.6913,0.1472,0.0538,0.1077
9.7800,0.6910,0.1473,0.0539,0.1078
9.7900,0.6907,0.1474,0.0539,0.1080
9.8000,0.6904,0.1475,0.0540,0.1081
9.8100,0.6902,0.1476,0.0540,0.1082
9.8200,0.6899,0.1477,0.0540,0.1084
9.8300,0.6896,0.1478,0.0541,0.1085
9.8400,0.6894,0.1479,0.0541,0.1086
9.8500,0.6891,0.1480,0.0541,0.1087
9.8600,0.6888,0.1481,0.0542,0.1089
9.8700,0.6886,0.1482,0.0542,0.1090
9.8800,0.6883,0.1483,0.0543,0.1091
9.8900,0.6880,0.1484,0.0543,0.1093
9.9000,0.6877,0.1485,0.0543,0.1094
9.9100,0.6875,0.1486,0.0544,0.1095
9.9200,0.6872,0.1487,0.0544,0.1096
9.9300,0.6869,0.1488,0.0545,0.1098
9.9400,0.6867,0.1489,0.0545,0.1099
9.9500,0.6864,0.1490,0.0545,0.1100
9.9600,0.6861,0.1491,0.0546,0.1102
9.9700,0.6858,0.1492,0.0546,0.1103
9.9800,0.6856,0.1493,0.0547,0.1104
9.9900,0.6853,0.1494,0.0547,0.1106
10.0000,0.6850,0.1495,0.0547,0.1107
10.0100,0.6847,0.1497,0.0548,0.1108
10.0200,0.6845,0.1498,0.0548,0.1109
10.0300,0.6842,0.1499,0.0549,0.1111
10.0400,0.6839,0.1500,0.0549,0.1112
10.0500,0.6837,0.1501,0.0549,0.1113
10.0600,0.6834,0.1502,0.0550,0.1115
10.0700,0.6831,0.1503,0.0550,0.1116
10.0800,0.6828,0.1504,0.0551,0.1117
10.0900,0.6826,0.1505,0.0551,0.1119
10.1000,0.6823,0.1506,0.0551,0.1120
10.1100,0.6820,0.1507,0.0552,0.1121
10.1200,0.6817,0.1508,0.0552,0.1122
10.1300,0.6815,0.1509,0.0553,0.1124
10.1400,0.6812,0.1510,0.0553,0.1125
10.1500,0.6809,0.1511,0.0554,0.1126
10.1600,0.6807,0.1512,0.0554,0.1128
10.1700,0.6804,0.1513,0.0554,0.1129
10.1800,0.6801,0.1514,0.0555,0.1130
10.1900,0.6798,0.1515,0.0555,0.1132
10.2000,0.6796,0.1516,0.0556,0.1133
10.2100,0.6793,0.1517,0.0556,0.1134
10.2200,0.6790,0.1518,0.0556,0.1136
10.2300,0.6787,0.1519,0.0557,0.1137
10.2400,0.6785,0.1520,0.0557,0.1138
10.2500,0.6782,0.1521,0.0558,0.1140
10.2600,0.6779,0.1522,0.0558,0.1141
10.2700,0.6776,0.1523,0.0558,0.1142
10.2800,0.6774,0.1524,0.0559,0.1144
10.2900,0.6771,0.1525,0.0559,0.1145
10.3000,0.6768,0.1526,0.0560,0.1146
10.3100,0.6765,0.1527,0.0560,0.1147
10.3200,0.6763,0.1528,0.0560,0.1149
10.3300,0.6760,0.1529,0.0561,0.1150
10.3400,0.6757,0.1530,0.0561,0.1151
10.3500,0.6754,0.1531,0.0562,0.1153
10.3600,0.6752,0.1532,0.0562,0.1154
10.3700,0.6749,0.1533,0.0562,0.1155
10.3800,0.6746,0.1534,0.0563,0.1157
10.3900,0.6743,0.1535,0.0563,0.1158
10.4000,0.6741,0.1536,0.0564,0.1159
10.4100,0.6738,0.1537,0.0564,0.1161
10.4200,0.6735,0.1538,0.0564,0.1162
10.4300,0.6732,0.1539,0.0565,0.1163
10.4400,0.6730,0.1540,0.0565,0.1165
10.4500,0.6727,0.1541,0.0566,0.1166
10.4600,0.6724,0.1542,0.0566,0.1167
10.4700,0.6721,0.1543,0.0567,0.1169
10.4800,0.6719,0.1544,0.0567,0.1170
10.4900,0.6716,0.1545,0.0567,0.1171
10.5000,0.6713,0.1546,0.0568,0.1173
10.5100,0.6710,0.1547,0.0568,0.1174
10.5200,0.6708,0.1548,0.0569,0.1175
10.5300,0.6705,0.1549,0.0569,0.1177
10.5400,0.6702,0.1550,0.0569,0.1178
10.5500,0.6699,0.1551,0.0570,0.1179
10.5600,0.6697,0.1552,0.0570,0.1181
10.5700,0.6694,0.1553,0.0571,0.1182
10.5800,0.6691,0.1554,0.0571,0.1183
10.5900,0.6688,0.1555,0.0571,0.1185
10.6000,0.6686,0.1556,0.0572,0.1186
10.6100,0.6683,0.1557,0.0572,0.1187
10.6200,0.6680,0.1558,0.0573,0.1189
10.6300,0.6677,0.1559,0.0573,0.1190
10.6400,0.6675,0.1560,0.0574,0.1192
10.6500,0.6672,0.1561,0.0574,0.1193
10.6600,0.6669,0.1562,0.0574,0.1194
10.6700,0.6666,0.1563,0.0575,0.1196
10.6800,0.6663,0.1564,0.0575,0.1197
10.6900,0.6661,0.1565,0.0576,0.1198
10.7000,0.6658,0.1566,0.0576,0.1200
10.7100,0.6655,0.1567,0.0576,0.1201
10.7200,0.6652,0.1568,0.0577,0.1202
10.7300,0.6650,0.1569,0.0577,0.1204
10.7400,0.6647,0.1571,0.0578,0.1205
10.7500,0.6644,0.1572,0.0578,0.1206
10.7600,0.6641,0.1573,0.0579,0.1208
10.7700,0.6638,0.1574,0.0579,0.1209
10.7800,0.6636,0.1575,0.0579,0.1210
10.7900,0.6633,0.1576,0.0580,0.1212
10.8000,0.6630,0.1577,0.0580,0.1213
10.8100,0.6627,0.1578,0.0581,0.1215
10.8200,0.6625,0.1579,0.0581,0.1216
10.8300,0.6622,0.1580,0.0581,0.1217
10.8400,0.6619,0.1581,0.0582,0.1219
10.8500,0.6616,0.1582,0.0582,0.1220
10.8600,0.6613,0.1583,0.0583,0.1221
10.8700,0.6611,0.1584,0.0583,0.1223
10.8800,0.6608,0.1585,0.0583,0.1224
10.8900,0.6605,0.1586,0.0584,0.1225
10.9000,0.6602,0.1587,0.0584,0.1227
10.9100,0.6600,0.1588,0.0585,0.1228
10.9200,0.6597,0.1589,0.0585,0.1230
10.9300,0.6594,0.1590,0.0586,0.1231
10.9400,0.6591,0.1591,0.0586,0.1232
10.9500,0.6588,0.1592,0.0586,0.1234
10.9600,0.6586,0.1593,0.0587,0.1235
10.9700,0.6583,0.1594,0.0587,0.1236
10.9800,0.6580,0.1595,0.0588,0.1238
10.9900,0.6577,0.1596,0.0588,0.1239
11.0000,0.6574,0.1597,0.0589,0.1241
11.0100,0.6572,0.1598,0.0589,0.1242
11.0200,0.6569,0.1599,0.0589,0.1243
11.0300,0.6566,0.1600,0.0590,0.1245
11.0400,0.6563,0.1601,0.0590,0.1246
11.0500,0.6560,0.1602,0.0591,0.1247
11.0600,0.6558,0.1603,0.0591,0.1249
11.0700,0.6555,0.1604,0.0591,0.1250
11.0800,0.6552,0.1605,0.0592,0.1252
11.0900,0.6549,0.1606,0.0592,0.1253
11.1000,0.6546,0.1607,0.0593,0.1254
11.1100,0.6544,0.1608,0.0593,0.1256
11.1200,0.6541,0.1609,0.0594,0.1257
11.1300,0.6538,0.1610,0.0594,0.1258
