Time,Susceptible,Exposed,Infectious,Recovered,Total Infected
19.79,9950.06,30.07,15.07,4.81,45.13
19.80,9949.99,30.11,15.09,4.81,45.20
19.81,9949.91,30.16,15.11,4.82,45.27
19.82,9949.84,30.20,15.13,4.83,45.34
19.83,9949.76,30.25,15.16,4.84,45.40
19.84,9949.69,30.29,15.18,4.84,45.47
19.85,9949.61,30.34,15.20,4.85,45.54
19.86,9949.53,30.38,15.22,4.86,45.61
19.87,9949.46,30.43,15.25,4.87,45.67
19.88,9949.38,30.47,15.27,4.87,45.74
19.89,9949.31,30.52,15.29,4.88,45.81
19.90,9949.23,30.56,15.32,4.89,45.88
19.91,9949.15,30.61,15.34,4.90,45.95
19.92,9949.08,30.66,15.36,4.91,46.02
19.93,9949.00,30.70,15.38,4.91,46.09
19.94,9948.93,30.75,15.41,4.92,46.15
19.95,9948.85,30.79,15.43,4.93,46.22
19.96,9948.77,30.84,15.45,4.94,46.29
19.97,9948.69,30.88,15.48,4.94,46.36
19.98,9948.62,30.93,15.50,4.95,46.43
19.99,9948.54,30.98,15.52,4.96,46.50
20.00,9948.46,31.02,15.55,4.97,46.57
20.01,9948.39,31.07,15.57,4.97,46.64
20.02,9948.31,31.12,15.59,4.98,46.71
20.03,9948.23,31.16,15.62,4.99,46.78
20.04,9948.15,31.21,15.64,5.00,46.85
20.05,9948.08,31.26,15.66,5.01,46.92
20.06,9948.00,31.30,15.69,5.01,46.99
20.07,9947.92,31.35,15.71,5.02,47.06
20.08,9947.84,31.40,15.73,5.03,47.13
20.09,9947.76,31.44,15.76,5.04,47.20
20.10,9947.68,31.49,15.78,5.05,47.27
20.11,9947.61,31.54,15.80,5.05,47.34
20.12,9947.53,31.58,15.83,5.06,47.41
20.13,9947.45,31.63,15.85,5.07,47.48
20.14,9947.37,31.68,15.87,5.08,47.55
20.15,9947.29,31.73,15.90,5.08,47.62
20.16,9947.21,31.77,15.92,5.09,47.70
20.17,9947.13,31.82,15.95,5.10,47.77
20.18,9947.05,31.87,15.97,5.11,47.84
20.19,9946.97,31.92,15.99,5.12,47.91
20.20,9946.89,31.96,16.02,5.12,47.98
20.21,9946.82,32.01,16.04,5.13,48.05
20.22,9946.74,32.06,16.07,5.14,48.12
20.23,9946.66,32.11,16.09,5.15,48.20
20.24,9946.58,32.15,16.11,5.16,48.27
20.25,9946.50,32.20,16.14,5.16,48.34
20.26,9946.42,32.25,16.16,5.17,48.41
20.27,9946.33,32.30,16.19,5.18,48.48
20.28,9946.25,32.35,16.21,5.19,48.56
20.29,9946.17,32.39,16.23,5.20,48.63
20.30,9946.09,32.44,16.26,5.21,48.70
20.31,9946.01,32.49,16.28,5.21,48.77
20.32,9945.93,32.54,16.31,5.22,48.85
20.33,9945.85,32.59,16.33,5.23,48.92
20.34,9945.77,32.64,16.36,5.24,48.99
20.35,9945.69,32.69,16.38,5.25,49.07
20.36,9945.61,32.73,16.41,5.25,49.14
20.37,9945.52,32.78,16.43,5.26,49.21
20.38,9945.44,32.83,16.45,5.27,49.29
20.39,9945.36,32.88,16.48,5.28,49.36
20.40,9945.28,32.93,16.50,5.29,49.43
20.41,9945.20,32.98,16.53,5.30,49.51
20.42,9945.11,33.03,16.55,5.30,49.58
20.43,9945.03,33.08,16.58,5.31,49.66
20.44,9944.95,33.13,16.60,5.32,49.73
20.45,9944.87,33.18,16.63,5.33,49.80
20.46,9944.78,33.23,16.65,5.34,49.88
20.47,9944.70,33.28,16.68,5.35,49.95
20.48,9944.62,33.33,16.70,5.35,50.03
20.49,9944.54,33.38,16.73,5.36,50.10
20.50,9944.45,33.42,16.75,5.37,50.18
20.51,9944.37,33.47,16.78,5.38,50.25
20.52,9944.29,33.52,16.80,5.39,50.33
20.53,9944.20,33.57,16.83,5.40,50.40
20.54,9944.12,33.62,16.85,5.40,50.48
20.55,9944.03,33.68,16.88,5.41,50.55
20.56,9943.95,33.73,16.90,5.42,50.63
20.57,9943.87,33.78,16.93,5.43,50.70
20.58,9943.78,33.83,16.95,5.44,50.78
20.59,9943.70,33.88,16.98,5.45,50.86
20.60,9943.61,33.93,17.00,5.45,50.93
20.61,9943.53,33.98,17.03,5.46,51.01
20.62,9943.44,34.03,17.06,5.47,51.08
20.63,9943.36,34.08,17.08,5.48,51.16
20.64,9943.28,34.13,17.11,5.49,51.24
20.65,9943.19,34.18,17.13,5.50,51.31
20.66,9943.10,34.23,17.16,5.51,51.39
20.67,9943.02,34.28,17.18,5.51,51.47
20.68,9942.93,34.33,17.21,5.52,51.54
20.69,9942.85,34.39,17.23,5.53,51.62
20.70,9942.76,34.44,17.26,5.54,51.70
20.71,9942.68,34.49,17.29,5.55,51.77
20.72,9942.59,34.54,17.31,5.56,51.85
20.73,9942.51,34.59,17.34,5.57,51.93
20.74,9942.42,34.64,17.36,5.57,52.01
20.75,9942.33,34.69,17.39,5.58,52.08
20.76,9942.25,34.75,17.42,5.59,52.16
20.77,9942.16,34.80,17.44,5.60,52.24
20.78,9942.07,34.85,17.47,5.61,52.32
20.79,9941.99,34.90,17.49,5.62,52.40
20.80,9941.90,34.95,17.52,5.63,52.47
20.81,9941.81,35.01,17.55,5.64,52.55
20.82,9941.72,35.06,17.57,5.64,52.63
20.83,9941.64,35.11,17.60,5.65,52.71
20.84,9941.55,35.16,17.63,5.66,52.79
20.85,9941.46,35.22,17.65,5.67,52.87
20.86,9941.37,35.27,17.68,5.68,52.95
20.87,9941.29,35.32,17.70,5.69,53.02
20.88,9941.20,35.37,17.73,5.70,53.10
20.89,9941.11,35.43,17.76,5.71,53.18
20.90,9941.02,35.48,17.78,5.72,53.26
20.91,9940.93,35.53,17.81,5.72,53.34
20.92,9940.85,35.58,17.84,5.73,53.42
20.93,9940.76,35.64,17.86,5.74,53.50
20.94,9940.67,35.69,17.89,5.75,53.58
20.95,9940.58,35.74,17.92,5.76,53.66
20.96,9940.49,35.80,17.94,5.77,53.74
20.97,9940.40,35.85,17.97,5.78,53.82
20.98,9940.31,35.90,18.00,5.79,53.90
20.99,9940.22,35.96,18.02,5.80,53.98
21.00,9940.13,36.01,18.05,5.80,54.06
21.01,9940.04,36.06,18.08,5.81,54.14
21.02,9939.95,36.12,18.11,5.82,54.22
21.03,9939.86,36.17,18.13,5.83,54.31
21.04,9939.77,36.23,18.16,5.84,54.39
21.05,9939.68,36.28,18.19,5.85,54.47
21.06,9939.59,36.33,18.21,5.86,54.55
21.07,9939.50,36.39,18.24,5.87,54.63
21.08,9939.41,36.44,18.27,5.88,54.71
21.09,9939.32,36.50,18.30,5.89,54.79
21.10,9939.23,36.55,18.32,5.90,54.88
21.11,9939.14,36.61,18.35,5.90,54.96
21.12,9939.05,36.66,18.38,5.91,55.04
21.13,9938.96,36.72,18.41,5.92,55.12
21.14,9938.86,36.77,18.43,5.93,55.20
21.15,9938.77,36.83,18.46,5.94,55.29
21.16,9938.68,36.88,18.49,5.95,55.37
21.17,9938.59,36.94,18.52,5.96,55.45
21.18,9938.50,36.99,18.54,5.97,55.53
21.19,9938.40,37.05,18.57,5.98,55.62
21.20,9938.31,37.10,18.60,5.99,55.70
21.21,9938.22,37.16,18.63,6.00,55.78
21.22,9938.13,37.21,18.65,6.01,55.87
21.23,9938.03,37.27,18.68,6.02,55.95
21.24,9937.94,37.32,18.71,6.03,56.03
21.25,9937.85,37.38,18.74,6.03,56.12
21.26,9937.76,37.43,18.77,6.04,56.20
21.27,9937.66,37.49,18.79,6.05,56.28
21.28,9937.57,37.55,18.82,6.06,56.37
21.29,9937.48,37.60,18.85,6.07,56.45
21.30,9937.38,37.66,18.88,6.08,56.54
21.31,9937.29,37.71,18.91,6.09,56.62
21.32,9937.19,37.77,18.94,6.10,56.71
21.33,9937.10,37.83,18.96,6.11,56.79
21.34,9937.01,37.88,18.99,6.12,56.87
21.35,9936.91,37.94,19.02,6.13,56.96
21.36,9936.82,38.00,19.05,6.14,57.04
21.37,9936.72,38.05,19.08,6.15,57.13
21.38,9936.63,38.11,19.11,6.16,57.21
21.39,9936.53,38.17,19.13,6.17,57.30
21.40,9936.44,38.22,19.16,6.18,57.39
21.41,9936.34,38.28,19.19,6.19,57.47
21.42,9936.25,38.34,19.22,6.20,57.56
21.43,9936.15,38.39,19.25,6.21,57.64
21.44,9936.06,38.45,19.28,6.21,57.73
21.45,9935.96,38.51,19.31,6.22,57.82
21.46,9935.86,38.57,19.34,6.23,57.90
21.47,9935.77,38.62,19.36,6.24,57.99
21.48,9935.67,38.68,19.39,6.25,58.07
21.49,9935.58,38.74,19.42,6.26,58.16
21.50,9935.48,38.80,19.45,6.27,58.25
21.51,9935.38,38.85,19.48,6.28,58.33
21.52,9935.29,38.91,19.51,6.29,58.42
21.53,9935.19,38.97,19.54,6.30,58.51
21.54,9935.09,39.03,19.57,6.31,58.60
21.55,9934.99,39.09,19.60,6.32,58.68
21.56,9934.90,39.14,19.63,6.33,58.77
21.57,9934.80,39.20,19.66,6.34,58.86
21.58,9934.70,39.26,19.69,6.35,58.95
21.59,9934.60,39.32,19.71,6.36,59.03
21.60,9934.51,39.38,19.74,6.37,59.12
21.61,9934.41,39.44,19.77,6.38,59.21
21.62,9934.31,39.50,19.80,6.39,59.30
21.63,9934.21,39.55,19.83,6.40,59.39
21.64,9934.11,39.61,19.86,6.41,59.48
21.65,9934.01,39.67,19.89,6.42,59.56
21.66,9933.92,39.73,19.92,6.43,59.65
21.67,9933.82,39.79,19.95,6.44,59.74
21.68,9933.72,39.85,19.98,6.45,59.83
21.69,9933.62,39.91,20.01,6.46,59.92
21.70,9933.52,39.97,20.04,6.47,60.01
21.71,9933.42,40.03,20.07,6.48,60.10
21.72,9933.32,40.09,20.10,6.49,60.19
21.73,9933.22,40.15,20.13,6.50,60.28
21.74,9933.12,40.21,20.16,6.51,60.37
21.75,9933.02,40.27,20.19,6.52,60.46
21.76,9932.92,40.33,20.22,6.53,60.55
21.77,9932.82,40.39,20.25,6.54,60.64
21.78,9932.72,40.45,20.28,6.55,60.73
21.79,9932.62,40.51,20.31,6.56,60.82
21.80,9932.52,40.57,20.34,6.57,60.91
21.81,9932.42,40.63,20.37,6.58,61.00
21.82,9932.32,40.69,20.40,6.59,61.09
21.83,9932.21,40.75,20.43,6.60,61.18
21.84,9932.11,40.81,20.46,6.61,61.28
21.85,9932.01,40.87,20.49,6.62,61.37
21.86,9931.91,40.93,20.53,6.63,61.46
21.87,9931.81,40.99,20.56,6.64,61.55
21.88,9931.70,41.06,20.59,6.65,61.64
21.89,9931.60,41.12,20.62,6.66,61.73
21.90,9931.50,41.18,20.65,6.67,61.83
21.91,9931.40,41.24,20.68,6.68,61.92
21.92,9931.29,41.30,20.71,6.69,62.01
21.93,9931.19,41.36,20.74,6.70,62.10
21.94,9931.09,41.42,20.77,6.71,62.20
21.95,9930.99,41.49,20.80,6.73,62.29
21.96,9930.88,41.55,20.83,6.74,62.38
21.97,9930.78,41.61,20.87,6.75,62.47
21.98,9930.68,41.67,20.90,6.76,62.57
21.99,9930.57,41.73,20.93,6.77,62.66
22.00,9930.47,41.80,20.96,6.78,62.75
22.01,9930.36,41.86,20.99,6.79,62.85
22.02,9930.26,41.92,21.02,6.80,62.94
22.03,9930.16,41.98,21.05,6.81,63.04
22.04,9930.05,42.05,21.08,6.82,63.13
22.05,9929.95,42.11,21.12,6.83,63.22
22.06,9929.84,42.17,21.15,6.84,63.32
22.07,9929.74,42.23,21.18,6.85,63.41
22.08,9929.63,42.30,21.21,6.86,63.51
22.09,9929.53,42.36,21.24,6.87,63.60
22.10,9929.42,42.42,21.27,6.88,63.70
22.11,9929.31,42.49,21.31,6.89,63.79
22.12,9929.21,42.55,21.34,6.90,63.89
22.13,9929.10,42.61,21.37,6.91,63.98
22.14,9929.00,42.68,21.40,6.93,64.08
22.15,9928.89,42.74,21.43,6.94,64.17
22.16,9928.78,42.80,21.47,6.95,64.27
22.17,9928.68,42.87,21.50,6.96,64.36
22.18,9928.57,42.93,21.53,6.97,64.46
22.19,9928.46,42.99,21.56,6.98,64.56
22.20,9928.36,43.06,21.59,6.99,64.65
22.21,9928.25,43.12,21.63,7.00,64.75
22.22,9928.14,43.19,21.66,7.01,64.85
22.23,9928.03,43.25,21.69,7.02,64.94
22.24,9927.93,43.32,21.72,7.03,65.04
22.25,9927.82,43.38,21.76,7.04,65.14
22.26,9927.71,43.44,21.79,7.06,65.23
22.27,9927.60,43.51,21.82,7.07,65.33
22.28,9927.49,43.57,21.85,7.08,65.43
22.29,9927.39,43.64,21.89,7.09,65.53
22.30,9927.28,43.70,21.92,7.10,65.62
22.31,9927.17,43.77,21.95,7.11,65.72
22.32,9927.06,43.83,21.98,7.12,65.82
22.33,9926.95,43.90,22.02,7.13,65.92
22.34,9926.84,43.97,22.05,7.14,66.02
22.35,9926.73,44.03,22.08,7.15,66.11
22.36,9926.62,44.10,22.12,7.16,66.21
22.37,9926.51,44.16,22.15,7.18,66.31
22.38,9926.40,44.23,22.18,7.19,66.41
22.39,9926.29,44.29,22.22,7.20,66.51
22.40,9926.18,44.36,22.25,7.21,66.61
22.41,9926.07,44.43,22.28,7.22,66.71
22.42,9925.96,44.49,22.32,7.23,66.81
22.43,9925.85,44.56,22.35,7.24,66.91
22.44,9925.74,44.62,22.38,7.25,67.01
22.45,9925.63,44.69,22.42,7.26,67.11
22.46,9925.52,44.76,22.45,7.28,67.21
22.47,9925.41,44.82,22.48,7.29,67.31
22.48,9925.29,44.89,22.52,7.30,67.41
22.49,9925.18,44.96,22.55,7.31,67.51
22.50,9925.07,45.02,22.58,7.32,67.61
22.51,9924.96,45.09,22.62,7.33,67.71
22.52,9924.85,45.16,22.65,7.34,67.81
22.53,9924.73,45.23,22.68,7.36,67.91
22.54,9924.62,45.29,22.72,7.37,68.01
22.55,9924.51,45.36,22.75,7.38,68.11
22.56,9924.40,45.43,22.79,7.39,68.21
22.57,9924.28,45.50,22.82,7.40,68.32
22.58,9924.17,45.56,22.85,7.41,68.42
22.59,9924.06,45.63,22.89,7.42,68.52
22.60,9923.94,45.70,22.92,7.43,68.62
22.61,9923.83,45.77,22.96,7.45,68.72
22.62,9923.72,45.84,22.99,7.46,68.83
22.63,9923.60,45.90,23.03,7.47,68.93
22.64,9923.49,45.97,23.06,7.48,69.03
22.65,9923.37,46.04,23.09,7.49,69.14
22.66,9923.26,46.11,23.13,7.50,69.24
22.67,9923.14,46.18,23.16,7.52,69.34
22.68,9923.03,46.25,23.20,7.53,69.45
22.69,9922.91,46.32,23.23,7.54,69.55
22.70,9922.80,46.38,23.27,7.55,69.65
22.71,9922.68,46.45,23.30,7.56,69.76
22.72,9922.57,46.52,23.34,7.57,69.86
22.73,9922.45,46.59,23.37,7.59,69.96
22.74,9922.33,46.66,23.41,7.60,70.07
22.75,9922.22,46.73,23.44,7.61,70.17
22.76,9922.10,46.80,23.48,7.62,70.28
22.77,9921.99,46.87,23.51,7.63,70.38
22.78,9921.87,46.94,23.55,7.64,70.49
22.79,9921.75,47.01,23.58,7.66,70.59
22.80,9921.64,47.08,23.62,7.67,70.70
22.81,9921.52,47.15,23.65,7.68,70.80
22.82,9921.40,47.22,23.69,7.69,70.91
22.83,9921.28,47.29,23.72,7.70,71.01
22.84,9921.17,47.36,23.76,7.71,71.12
22.85,9921.05,47.43,23.79,7.73,71.23
22.86,9920.93,47.50,23.83,7.74,71.33
22.87,9920.81,47.57,23.87,7.75,71.44
22.88,9920.69,47.64,23.90,7.76,71.54
22.89,9920.57,47.71,23.94,7.77,71.65
22.90,9920.46,47.79,23.97,7.79,71.76
22.91,9920.34,47.86,24.01,7.80,71.86
22.92,9920.22,47.93,24.04,7.81,71.97
22.93,9920.10,48.00,24.08,7.82,72.08
22.94,9919.98,48.07,24.12,7.83,72.19
22.95,9919.86,48.14,24.15,7.85,72.29
22.96,9919.74,48.21,24.19,7.86,72.40
22.97,9919.62,48.29,24.22,7.87,72.51
22.98,9919.50,48.36,24.26,7.88,72.62
22.99,9919.38,48.43,24.30,7.89,72.73
23.00,9919.26,48.50,24.33,7.91,72.83
23.01,9919.14,48.57,24.37,7.92,72.94
23.02,9919.02,48.65,24.41,7.93,73.05
23.03,9918.90,48.72,24.44,7.94,73.16
23.04,9918.78,48.79,24.48,7.96,73.27
23.05,9918.65,48.86,24.52,7.97,73.38
23.06,9918.53,48.94,24.55,7.98,73.49
23.07,9918.41,49.01,24.59,7.99,73.60
23.08,9918.29,49.08,24.63,8.00,73.71
23.09,9918.17,49.15,24.66,8.02,73.82
23.10,9918.04,49.23,24.70,8.03,73.93
23.11,9917.92,49.30,24.74,8.04,74.04
23.12,9917.80,49.37,24.77,8.05,74.15
23.13,9917.68,49.45,24.81,8.07,74.26
23.14,9917.55,49.52,24.85,8.08,74.37
23.15,9917.43,49.60,24.88,8.09,74.48
23.16,9917.31,49.67,24.92,8.10,74.59
23.17,9917.18,49.74,24.96,8.12,74.70
23.18,9917.06,49.82,25.00,8.13,74.81
23.19,9916.94,49.89,25.03,8.14,74.92
23.20,9916.81,49.97,25.07,8.15,75.04
23.21,9916.69,50.04,25.11,8.17,75.15
23.22,9916.56,50.11,25.14,8.18,75.26
23.23,9916.44,50.19,25.18,8.19,75.37
23.24,9916.31,50.26,25.22,8.20,75.48
23.25,9916.19,50.34,25.26,8.22,75.60
23.26,9916.06,50.41,25.30,8.23,75.71
23.27,9915.94,50.49,25.33,8.24,75.82
23.28,9915.81,50.56,25.37,8.25,75.93
23.29,9915.69,50.64,25.41,8.27,76.05
23.30,9915.56,50.71,25.45,8.28,76.16
23.31,9915.43,50.79,25.48,8.29,76.27
23.32,9915.31,50.86,25.52,8.31,76.39
23.33,9915.18,50.94,25.56,8.32,76.50
23.34,9915.05,51.02,25.60,8.33,76.62
23.35,9914.93,51.09,25.64,8.34,76.73
23.36,9914.80,51.17,25.68,8.36,76.84
23.37,9914.67,51.24,25.71,8.37,76.96
23.38,9914.55,51.32,25.75,8.38,77.07
23.39,9914.42,51.40,25.79,8.40,77.19
23.40,9914.29,51.47,25.83,8.41,77.30
23.41,9914.16,51.55,25.87,8.42,77.42
23.42,9914.03,51.63,25.91,8.43,77.53
23.43,9913.90,51.70,25.95,8.45,77.65
23.44,9913.78,51.78,25.98,8.46,77.76
23.45,9913.65,51.86,26.02,8.47,77.88
23.46,9913.52,51.93,26.06,8.49,78.00
23.47,9913.39,52.01,26.10,8.50,78.11
23.48,9913.26,52.09,26.14,8.51,78.23
23.49,9913.13,52.17,26.18,8.52,78.34
23.50,9913.00,52.24,26.22,8.54,78.46
23.51,9912.87,52.32,26.26,8.55,78.58
23.52,9912.74,52.40,26.30,8.56,78.70
23.53,9912.61,52.48,26.34,8.58,78.81
23.54,9912.48,52.56,26.37,8.59,78.93
23.55,9912.35,52.63,26.41,8.60,79.05
23.56,9912.22,52.71,26.45,8.62,79.16
23.57,9912.09,52.79,26.49,8.63,79.28
23.58,9911.96,52.87,26.53,8.64,79.40
23.59,9911.82,52.95,26.57,8.66,79.52
23.60,9911.69,53.03,26.61,8.67,79.64
23.61,9911.56,53.10,26.65,8.68,79.76
23.62,9911.43,53.18,26.69,8.70,79.87
23.63,9911.30,53.26,26.73,8.71,79.99
23.64,9911.16,53.34,26.77,8.72,80.11
23.65,9911.03,53.42,26.81,8.74,80.23
23.66,9910.90,53.50,26.85,8.75,80.35
23.67,9910.77,53.58,26.89,8.76,80.47
23.68,9910.63,53.66,26.93,8.78,80.59
23.69,9910.50,53.74,26.97,8.79,80.71
23.70,9910.36,53.82,27.01,8.80,80.83
23.71,9910.23,53.90,27.05,8.82,80.95
23.72,9910.10,53.98,27.09,8.83,81.07
23.73,9909.96,54.06,27.13,8.84,81.19
23.74,9909.83,54.14,27.17,8.86,81.31
23.75,9909.69,54.22,27.21,8.87,81.43
23.76,9909.56,54.30,27.25,8.89,81.56
23.77,9909.42,54.38,27.29,8.90,81.68
23.78,9909.29,54.46,27.34,8.91,81.80
23.79,9909.15,54.54,27.38,8.93,81.92
23.80,9909.02,54.63,27.42,8.94,82.04
23.81,9908.88,54.71,27.46,8.95,82.16
23.82,9908.75,54.79,27.50,8.97,82.29
23.83,9908.61,54.87,27.54,8.98,82.41
23.84,9908.47,54.95,27.58,8.99,82.53
23.85,9908.34,55.03,27.62,9.01,82.66
23.86,9908.20,55.11,27.66,9.02,82.78
23.87,9908.06,55.20,27.70,9.04,82.90
23.88,9907.93,55.28,27.75,9.05,83.02
23.89,9907.79,55.36,27.79,9.06,83.15
23.90,9907.65,55.44,27.83,9.08,83.27
23.91,9907.51,55.53,27.87,9.09,83.40
23.92,9907.37,55.61,27.91,9.11,83.52
23.93,9907.24,55.69,27.95,9.12,83.64
23.94,9907.10,55.77,28.00,9.13,83.77
23.95,9906.96,55.86,28.04,9.15,83.89
23.96,9906.82,55.94,28.08,9.16,84.02
23.97,9906.68,56.02,28.12,9.18,84.14
23.98,9906.54,56.11,28.16,9.19,84.27
23.99,9906.40,56.19,28.21,9.20,84.39
24.00,9906.26,56.27,28.25,9.22,84.52
24.01,9906.12,56.36,28.29,9.23,84.65
24.02,9905.98,56.44,28.33,9.25,84.77
24.03,9905.84,56.52,28.37,9.26,84.90
24.04,9905.70,56.61,28.42,9.27,85.02
24.05,9905.56,56.69,28.46,9.29,85.15
24.06,9905.42,56.78,28.50,9.30,85.28
24.07,9905.28,56.86,28.54,9.32,85.40
24.08,9905.14,56.95,28.59,9.33,85.53
24.09,9905.00,57.03,28.63,9.35,85.66
24.10,9904.85,57.11,28.67,9.36,85.79
24.11,9904.71,57.20,28.71,9.37,85.91
24.12,9904.57,57.28,28.76,9.39,86.04
24.13,9904.43,57.37,28.80,9.40,86.17
24.14,9904.28,57.45,28.84,9.42,86.30
24.15,9904.14,57.54,28.89,9.43,86.43
24.16,9904.00,57.63,28.93,9.45,86.55
24.17,9903.86,57.71,28.97,9.46,86.68
24.18,9903.71,57.80,29.02,9.48,86.81
24.19,9903.57,57.88,29.06,9.49,86.94
24.20,9903.42,57.97,29.10,9.50,87.07
24.21,9903.28,58.06,29.15,9.52,87.20
24.22,9903.14,58.14,29.19,9.53,87.33
24.23,9902.99,58.23,29.23,9.55,87.46
24.24,9902.85,58.31,29.28,9.56,87.59
24.25,9902.70,58.40,29.32,9.58,87.72
24.26,9902.56,58.49,29.36,9.59,87.85
24.27,9902.41,58.57,29.41,9.61,87.98
24.28,9902.27,58.66,29.45,9.62,88.11
24.29,9902.12,58.75,29.50,9.64,88.24
24.30,9901.97,58.84,29.54,9.65,88.38
24.31,9901.83,58.92,29.58,9.67,88.51
24.32,9901.68,59.01,29.63,9.68,88.64
24.33,9901.53,59.10,29.67,9.70,88.77
24.34,9901.39,59.19,29.72,9.71,88.90
24.35,9901.24,59.27,29.76,9.73,89.03
24.36,9901.09,59.36,29.80,9.74,89.17
24.37,9900.95,59.45,29.85,9.75,89.30
24.38,9900.80,59.54,29.89,9.77,89.43
24.39,9900.65,59.63,29.94,9.78,89.57
24.40,9900.50,59.72,29.98,9.80,89.70
24.41,9900.35,59.80,30.03,9.81,89.83
24.42,9900.20,59.89,30.07,9.83,89.97
24.43,9900.06,59.98,30.12,9.84,90.10
24.44,9899.91,60.07,30.16,9.86,90.23
24.45,9899.76,60.16,30.21,9.87,90.37
24.46,9899.61,60.25,30.25,9.89,90.50
24.47,9899.46,60.34,30.30,9.91,90.64
24.48,9899.31,60.43,30.34,9.92,90.77
24.49,9899.16,60.52,30.39,9.94,90.91
24.50,9899.01,60.61,30.43,9.95,91.04
24.51,9898.86,60.70,30.48,9.97,91.18
24.52,9898.71,60.79,30.52,9.98,91.31
24.53,9898.55,60.88,30.57,10.00,91.45
24.54,9898.40,60.97,30.62,10.01,91.58
24.55,9898.25,61.06,30.66,10.03,91.72
24.56,9898.10,61.15,30.71,10.04,91.86
24.57,9897.95,61.24,30.75,10.06,91.99
24.58,9897.80,61.33,30.80,10.07,92.13
24.59,9897.64,61.42,30.84,10.09,92.27
24.60,9897.49,61.52,30.89,10.10,92.41
24.61,9897.34,61.61,30.94,10.12,92.54
24.62,9897.19,61.70,30.98,10.13,92.68
24.63,9897.03,61.79,31.03,10.15,92.82
24.64,9896.88,61.88,31.07,10.17,92.96
24.65,9896.72,61.97,31.12,10.18,93.09
24.66,9896.57,62.07,31.17,10.20,93.23
24.67,9896.42,62.16,31.21,10.21,93.37
24.68,9896.26,62.25,31.26,10.23,93.51
24.69,9896.11,62.34,31.31,10.24,93.65
24.70,9895.95,62.43,31.35,10.26,93.79
24.71,9895.80,62.53,31.40,10.27,93.93
24.72,9895.64,62.62,31.45,10.29,94.07
24.73,9895.49,62.71,31.49,10.31,94.21
24.74,9895.33,62.81,31.54,10.32,94.35
24.75,9895.17,62.90,31.59,10.34,94.49
24.76,9895.02,62.99,31.64,10.35,94.63
24.77,9894.86,63.09,31.68,10.37,94.77
24.78,9894.70,63.18,31.73,10.39,94.91
24.79,9894.55,63.27,31.78,10.40,95.05
24.80,9894.39,63.37,31.82,10.42,95.19
24.81,9894.23,63.46,31.87,10.43,95.33
24.82,9894.08,63.56,31.92,10.45,95.48
24.83,9893.92,63.65,31.97,10.46,95.62
24.84,9893.76,63.75,32.01,10.48,95.76
24.85,9893.60,63.84,32.06,10.50,95.90
24.86,9893.44,63.93,32.11,10.51,96.04
24.87,9893.28,64.03,32.16,10.53,96.19
24.88,9893.12,64.12,32.21,10.55,96.33
24.89,9892.97,64.22,32.25,10.56,96.47
24.90,9892.81,64.31,32.30,10.58,96.62
24.91,9892.65,64.41,32.35,10.59,96.76
24.92,9892.49,64.51,32.40,10.61,96.90
24.93,9892.33,64.60,32.45,10.63,97.05
24.94,9892.16,64.70,32.50,10.64,97.19
24.95,9892.00,64.79,32.54,10.66,97.34
24.96,9891.84,64.89,32.59,10.67,97.48
24.97,9891.68,64.99,32.64,10.69,97.63
24.98,9891.52,65.08,32.69,10.71,97.77
24.99,9891.36,65.18,32.74,10.72,97.92
25.00,9891.20,65.28,32.79,10.74,98.06
25.01,9891.03,65.37,32.84,10.76,98.21
25.02,9890.87,65.47,32.88,10.77,98.35
25.03,9890.71,65.57,32.93,10.79,98.50
25.04,9890.55,65.66,32.98,10.81,98.65
25.05,9890.38,65.76,33.03,10.82,98.79
25.06,9890.22,65.86,33.08,10.84,98.94
25.07,9890.06,65.96,33.13,10.86,99.09
25.08,9889.89,66.05,33.18,10.87,99.24
25.09,9889.73,66.15,33.23,10.89,99.38
25.10,9889.56,66.25,33.28,10.90,99.53
25.11,9889.40,66.35,33.33,10.92,99.68
25.12,9889.24,66.45,33.38,10.94,99.83
25.13,9889.07,66.55,33.43,10.95,99.97
25.14,9888.91,66.65,33.48,10.97,100.12
25.15,9888.74,66.74,33.53,10.99,100.27
25.16,9888.57,66.84,33.58,11.01,100.42
25.17,9888.41,66.94,33.63,11.02,100.57
25.18,9888.24,67.04,33.68,11.04,100.72
25.19,9888.07,67.14,33.73,11.06,100.87
25.20,9887.91,67.24,33.78,11.07,101.02
25.21,9887.74,67.34,33.83,11.09,101.17
25.22,9887.57,67.44,33.88,11.11,101.32
25.23,9887.41,67.54,33.93,11.12,101.47
25.24,9887.24,67.64,33.98,11.14,101.62
25.25,9887.07,67.74,34.03,11.16,101.77
25.26,9886.90,67.84,34.08,11.17,101.92
25.27,9886.73,67.94,34.13,11.19,102.07
25.28,9886.57,68.04,34.18,11.21,102.23
25.29,9886.40,68.14,34.23,11.23,102.38
25.30,9886.23,68.24,34.29,11.24,102.53
25.31,9886.06,68.35,34.34,11.26,102.68
25.32,9885.89,68.45,34.39,11.28,102.84
25.33,9885.72,68.55,34.44,11.29,102.99
25.34,9885.55,68.65,34.49,11.31,103.14
25.35,9885.38,68.75,34.54,11.33,103.29
25.36,9885.21,68.85,34.59,11.35,103.45
